date, pm25, pm10, o3, no2, so2, co
2020/4/1, 73, 44, 43, 21, 4, 5
2020/4/2, 78, 56, 53, 24, 5, 6
2020/4/3, 111, 63, 46, 15, 4, 5
2020/4/4, 81, 37, 43, 13, 3, 5
2020/4/5, 58, 42, 45, 17, 4, 5
2020/4/6, 69, 43, 45, 19, 4, 5
2020/4/7, 58, 41, 40, 15, 3, 4
2020/4/8, 65, 39, 42, 17, 4, 5
2020/4/9, 68, 41, 45, 13, 4, 5
2020/4/10, 73, 39, 43, 18, 7, 5
2020/4/11, 82, 31, 43, 17, 4, 5
2020/4/12, 73, 23, 42, 18, 5, 4
2020/4/13, 52, 36, 52, 23, 8, 4
2020/4/14, 73, 47, 77, 25, 11, 5
2020/4/15, 89, 47, 72, 23, 6, 4
2020/4/16, 80, 30, 57, 14, 20, 5
2020/4/17, 57, 40, 51, 12, , 6
2020/4/18, 74, 30, 38, 15, , 5
2020/4/19, 72, 18, 48, 15, 2, 5
2020/4/20, 46, 34, 38, 12, 3, 4
2020/4/21, 42, 59, 37, 12, 5, 4
2020/4/22, 44, 56, 42, 15, 6, 4
2020/4/23, 53, 37, 50, 17, 7, 3
2020/4/24, 47, 52, 91, 13, 10, 4
2020/4/25, 76, 32, 44, 10, 12, 3
2020/4/26, 57, 37, 55, 20, 13, 3
2020/4/27, 65, 39, 63, 20, 14, 4
2020/4/28, 77, 38, 66, 20, 20, 4
2020/4/29, 69, 33, 71, 17, 24, 3
2020/4/30, 67, , , , , 
2020/3/1, 103, 45, 36, 16, 6, 7
2020/3/2, 100, 40, 25, 17, 6, 6
2020/3/3, 101, 38, 36, 12, 5, 6
2020/3/4, 76, 41, 37, 17, 7, 6
2020/3/5, 90, 38, 32, 26, 11, 6
2020/3/6, 82, 37, 37, 25, 11, 6
2020/3/7, 85, 35, 46, 18, 14, 6
2020/3/8, 90, 62, 33, 36, 12, 6
2020/3/9, 146, 43, 36, 19, 7, 7
2020/3/10, 96, 42, 31, 14, 3, 7
2020/3/11, 66, 33, 34, 21, 3, 5
2020/3/12, 56, 31, 31, 21, 3, 5
2020/3/13, 52, 33, 40, 16, 4, 5
2020/3/14, 54, 42, 35, 11, 3, 5
2020/3/15, 64, 30, 33, 17, 4, 5
2020/3/16, 56, 38, 44, 20, 4, 5
2020/3/17, 63, 44, 42, 25, 4, 6
2020/3/18, 79, 49, 65, 12, 4, 7
2020/3/19, 64, 45, 33, 18, 4, 3
2020/3/20, 41, 50, 61, 24, 4, 5
2020/3/21, 64, 53, 52, 11, 3, 4
2020/3/22, 88, 46, 46, 20, 5, 5
2020/3/23, 77, 60, 48, 24, 4, 6
2020/3/24, 113, 52, 62, 25, 5, 5
2020/3/25, 100, 21, 41, 15, 5, 4
2020/3/26, 51, 22, 31, 15, 4, 4
2020/3/27, 46, 37, 28, 15, 4, 5
2020/3/28, 47, 42, 43, 15, 3, 5
2020/3/29, 66, 41, 45, 22, 3, 4
2020/3/30, 71, 37, 43, 24, 4, 4
2020/3/31, 69, 47, 46, 17, 5, 5
2020/2/1, 124, 62, 41, 17, 5, 5
2020/2/2, 152, 40, 33, 17, 4, 4
2020/2/3, 100, 33, 26, 25, 7, 6
2020/2/4, 83, 29, 29, 15, 5, 4
2020/2/5, 71, 29, 23, 21, 6, 5
2020/2/6, 68, 37, 23, 30, 6, 6
2020/2/7, 93, 42, 35, 27, 5, 7
2020/2/8, 104, 34, 37, 24, 6, 6
2020/2/9, 83, 47, 36, 34, 7, 8
2020/2/10, 117, 47, 34, 43, 8, 8
2020/2/11, 111, 29, 33, 29, 6, 7
2020/2/12, 80, 41, 29, 24, 6, 6
2020/2/13, 103, 58, 23, 31, 7, 8
2020/2/14, 128, 47, 39, 29, 9, 7
2020/2/15, 118, 20, 28, 10, 11, 5
2020/2/16, 55, 27, 29, 13, 10, 5
2020/2/17, 65, 30, 30, 19, 7, 4
2020/2/18, 75, 32, 33, 28, 7, 6
2020/2/19, 83, 45, 36, 32, 6, 7
2020/2/20, 109, 50, 43, 28, 6, 7
2020/2/21, 127, 62, 38, 14, 5, 7
2020/2/22, 107, 33, 37, 16, 6, 5
2020/2/23, 62, 37, 36, 24, 6, 5
2020/2/24, 73, 20, 28, 28, 9, 6
2020/2/25, 56, 25, 34, 22, 8, 6
2020/2/26, 63, 48, 34, 20, 7, 6
2020/2/27, 130, 33, 26, 19, 6, 6
2020/2/28, 84, 21, 33, 20, 6, 6
2020/2/29, 54, 44, 34, 15, 5, 6
2020/1/1, 84, 53, 22, 34, 6, 8
2020/1/2, 131, 68, 19, 39, 13, 11
2020/1/3, 159, 66, 20, 39, 12, 12
2020/1/4, 158, 56, 21, 32, 6, 13
2020/1/5, 142, 23, 25, 32, 4, 8
2020/1/6, 56, 15, 34, 25, 5, 6
2020/1/7, 41, 37, 27, 18, 4, 8
2020/1/8, 95, 39, 31, 22, 5, 8
2020/1/9, 96, 37, 19, 31, 6, 9
2020/1/10, 106, 39, 33, 29, 5, 9
2020/1/11, 127, 22, 30, 18, 5, 6
2020/1/12, 77, 17, 30, 19, 6, 10
2020/1/13, 61, 25, 25, 22, 5, 8
2020/1/14, 83, 28, 28, 22, 5, 8
2020/1/15, 102, 40, 22, 27, 13, 8
2020/1/16, 116, 46, 22, 34, 11, 10
2020/1/17, 128, 51, 32, 31, 12, 10
2020/1/18, 140, 61, 37, 23, 12, 10
2020/1/19, 143, 58, 29, 21, 9, 10
2020/1/20, 129, 36, 24, 13, 6, 6
2020/1/21, 86, 49, 4, 39, 5, 10
2020/1/22, 120, 44, 22, 33, 6, 8
2020/1/23, 104, 63, 31, 26, 6, 9
2020/1/24, 155, 58, 14, 28, 5, 9
2020/1/25, 153, 44, 25, 18, 7, 7
2020/1/26, 123, 5, 27, 10, 9, 4
2020/1/27, 20, 15, 21, 21, 12, 4
2020/1/28, 49, 17, 22, 25, 12, 6
2020/1/29, 69, 30, 29, 22, 14, 6
2020/1/30, 82, 41, 32, 19, 9, 6
2020/1/31, 93, 53, 41, 17, 5, 4
2019/10/1, 94, 16, 25, 14, 7, 4
2019/10/2, 48, 29, 42, 13, 6, 4
2019/10/3, 57, 40, 58, 16, 5, 5
2019/10/4, 90, 47, 49, 13, 4, 5
2019/10/5, 95, 25, 32, 10, 6, 4
2019/10/6, 61, 19, 29, 14, 5, 4
2019/10/7, 57, 36, 40, 19, 5, 4
2019/10/8, 78, 31, 32, 18, 6, 4
2019/10/9, 75, 33, 24, 25, 8, 4
2019/10/10, 70, 47, 47, 28, 5, 5
2019/10/11, 98, 39, 38, 18, 7, 4
2019/10/12, 88, 33, 36, 13, 7, 3
2019/10/13, 78, 40, 34, 18, 6, 4
2019/10/14, 89, 43, 39, 27, 5, 5
2019/10/15, 99, 41, 45, 26, 4, 5
2019/10/16, 95, 52, 37, 31, 6, 5
2019/10/17, 124, 38, 33, 26, 8, 5
2019/10/18, 87, 37, 41, 24, 8, 4
2019/10/19, 81, 45, 47, 20, 7, 5
2019/10/20, 105, 30, 42, 14, 5, 5
2019/10/21, 90, 22, 38, 13, 4, 4
2019/10/22, 67, 30, 29, 24, 4, 4
2019/10/23, 72, 32, 40, 24, 3, 5
2019/10/24, 76, 41, 38, 28, 4, 5
2019/10/25, 85, 37, 37, 18, 4, 5
2019/10/26, 76, 31, 37, 20, 3, 4
2019/10/27, 67, 35, 40, 25, 3, 5
2019/10/28, 74, 62, 40, 22, 4, 5
2019/10/29, 83, 43, 38, 26, 4, 5
2019/10/30, 80, 49, 43, 26, 3, 5
2019/10/31, 81, 81, 66, 31, 4, 7
2019/11/1, 125, 71, 47, 36, 4, 7
2019/11/2, 138, 64, 47, 28, 5, 7
2019/11/3, 142, 53, 44, 32, 4, 7
2019/11/4, 117, 57, 40, 33, 3, 7
2019/11/5, 133, 46, 39, 28, 5, 6
2019/11/6, 101, 48, 40, 31, 7, 6
2019/11/7, 98, 51, 36, 32, 16, 6
2019/11/8, 96, 53, 37, 33, 14, 7
2019/11/9, 110, 44, 42, 27, 8, 6
2019/11/10, 106, 40, 41, 26, 4, 7
2019/11/11, 80, 46, 27, 34, 9, 7
2019/11/12, 94, 49, 18, 33, 20, 6
2019/11/13, 97, , , , 24, 3
2019/11/14, 46, 48, 34, 25, 8, 4
2019/11/15, 77, 47, 35, 23, 7, 4
2019/11/16, 85, 36, 34, 17, 5, 4
2019/11/17, 82, 59, 35, 17, 11, 4
2019/11/18, 79, 36, 26, 17, 14, 4
2019/11/19, 74, 32, 29, 27, 18, 4
2019/11/20, 72, 43, 23, 37, 16, 6
2019/11/21, 89, 45, 27, 38, 14, 6
2019/11/22, 85, 41, 32, 34, 15, 6
2019/11/23, 88, 41, 41, 25, 16, 6
2019/11/24, 89, 34, 36, 20, 13, 5
2019/11/25, 80, 40, 29, 28, 10, 5
2019/11/26, 91, 43, 31, 23, 7, 5
2019/11/27, 102, 54, 20, 31, 15, 8
2019/11/28, 113, 41, 28, 25, 10, 6
2019/11/29, 76, 42, 24, 32, 14, 6
2019/11/30, 93, 44, 26, 30, 15, 6
2019/12/1, 121, 34, 34, 22, 16, 4
2019/12/2, 86, 27, 35, 22, 17, 4
2019/12/3, 63, 38, 31, 27, 16, 6
2019/12/4, 84, 29, 27, 21, 7, 5
2019/12/5, 65, 27, 31, 21, 4, 5
2019/12/6, 65, 35, 35, 32, 5, 7
2019/12/7, 77, 37, 37, 26, 4, 7
2019/12/8, 99, 41, 38, 32, 5, 6
2019/12/9, 108, 61, 58, 34, 5, 7
2019/12/10, 135, 55, 38, 30, 6, 7
2019/12/11, 125, 29, 32, 18, 4, 5
2019/12/12, 78, 30, 24, 25, 5, 6
2019/12/13, 84, 38, 32, 18, 5, 6
2019/12/14, 102, 28, 52, 20, 5, 5
2019/12/15, 83, 29, 75, 17, 5, 7
2019/12/16, 78, 25, 40, 11, 5, 6
2019/12/17, 76, 41, 28, 20, 5, 5
2019/12/18, 102, 30, 25, 24, 6, 6
2019/12/19, 69, 37, 19, 26, 6, 8
2019/12/20, 84, 49, 14, 33, 21, 12
2019/12/21, 114, 44, 22, 32, 24, 16
2019/12/22, 106, 44, 26, 32, 31, 17
2019/12/23, 113, 56, 20, 36, 33, 24
2019/12/24, 140, 55, 18, 37, 34, 20
2019/12/25, 144, 49, 22, 32, 20, 12
2019/12/26, 128, 33, 30, 23, 5, 9
2019/12/27, 80, 41, 25, 34, 5, 12
2019/12/28, 92, 41, 26, 32, 4, 11
2019/12/29, 96, , , , , 
2019/7/1, 84, 39, 63, 22, 3, 4
2019/7/2, 80, 40, 51, 18, 3, 3
2019/7/3, 84, 46, 65, 23, 4, 4
2019/7/4, 100, 44, 87, 28, 5, 4
2019/7/5, 86, 38, 54, 21, 4, 3
2019/7/6, 79, 31, 43, 14, 4, 3
2019/7/7, 69, 21, 41, 15, 4, 2
2019/7/8, 48, 27, 38, 15, 3, 2
2019/7/9, 43, 18, 32, 14, 3, 2
2019/7/10, 43, 17, 32, 15, 3, 3
2019/7/11, 41, 20, 40, 16, 3, 2
2019/7/12, 27, 32, 49, 16, 4, 3
2019/7/13, 39, 44, 62, 10, 3, 3
2019/7/14, 91, 48, 53, 15, 3, 4
2019/7/15, 105, 36, 73, 20, 3, 4
2019/7/16, 65, 45, 54, 19, 4, 4
2019/7/17, 91, 26, 50, 9, 3, 3
2019/7/18, 55, 15, 61, 10, 4, 2
2019/7/19, 28, 11, 77, 10, 4, 2
2019/7/20, 19, 18, 93, 11, 3, 2
2019/7/21, 42, 32, 98, 6, 3, 2
2019/7/22, 64, 25, 37, 9, 3, 2
2019/7/23, 49, 22, 66, 10, 4, 2
2019/7/24, 49, 29, 48, 14, 4, 3
2019/7/25, 58, 28, 37, 14, 4, 2
2019/7/26, 61, 20, 35, 13, 3, 2
2019/7/27, 43, 20, 32, 7, 3, 2
2019/7/28, 44, 20, 25, 9, 4, 2
2019/7/29, 47, 21, 25, 9, 3, 1
2019/7/30, 48, 18, 27, 11, 4, 2
2019/7/31, 32, 18, 28, 14, 4, 2
2019/8/1, 39, 22, 42, 16, 4, 2
2019/8/2, 51, 31, 51, 20, 4, 2
2019/8/3, 69, 36, 52, 17, 5, 3
2019/8/4, 84, 40, 70, 23, 5, 3
2019/8/5, 97, 37, 37, 16, 4, 2
2019/8/6, 87, 34, 52, 17, 4, 3
2019/8/7, 70, 36, 40, 15, 4, 3
2019/8/8, 75, 26, 43, 15, 4, 2
2019/8/9, 50, 27, 48, 15, 5, 2
2019/8/10, 71, 23, 27, 8, 4, 1
2019/8/11, 68, 13, 33, 8, 4, 2
2019/8/12, 59, 31, 38, 15, 6, 3
2019/8/13, 62, 32, 65, 14, 6, 2
2019/8/14, 70, 17, 39, 10, 5, 2
2019/8/15, 36, 30, 68, 15, 5, 4
2019/8/16, 62, 40, 85, 16, 4, 5
2019/8/17, 92, 32, 74, 16, 5, 4
2019/8/18, 82, 40, 89, 24, 5, 4
2019/8/19, 96, 37, 53, 14, 4, 4
2019/8/20, 85, 38, 49, 12, 4, 4
2019/8/21, 89, 28, 62, 18, 5, 4
2019/8/22, 59, 47, 66, 23, 4, 5
2019/8/23, 109, 40, 57, 20, 4, 5
2019/8/24, 89, 31, 43, 14, 4, 4
2019/8/25, 74, 29, 38, 17, 5, 4
2019/8/26, 72, 27, 42, 18, 3, 4
2019/8/27, 67, 38, 60, 20, 4, 5
2019/8/28, 84, 29, 44, 14, 5, 4
2019/8/29, 65, 31, 43, 20, 4, 4
2019/8/30, 64, 29, 47, 22, 4, 4
2019/8/31, 63, 29, 44, 13, 4, 4
2019/9/1, 69, 25, 33, 20, 4, 4
2019/9/2, 59, 19, 35, 16, 4, 3
2019/9/3, 41, 18, 34, 13, 5, 3
2019/9/4, 37, 24, 40, 15, 5, 3
2019/9/5, 41, 30, 49, 16, 5, 3
2019/9/6, 53, 22, 46, 7, 5, 2
2019/9/7, 36, 31, 82, 16, 5, 3
2019/9/8, 53, 18, 64, 15, 5, 3
2019/9/9, 38, 31, 54, 19, 2, 4
2019/9/10, 64, 37, 53, 15, 4, 5
2019/9/11, 77, 11, 37, 13, 3, 4
2019/9/12, 30, 19, 36, 14, 4, 4
2019/9/13, 44, 26, 37, 16, 3, 4
2019/9/14, 59, 34, 47, 17, 3, 6
2019/9/15, 70, 38, 42, 20, 3, 5
2019/9/16, 84, 25, 47, 24, 5, 5
2019/9/17, 58, 42, 57, 20, 5, 5
2019/9/18, 79, 45, 68, 27, 6, 4
2019/9/19, 83, 39, 37, 24, 3, 5
2019/9/20, 91, 20, 37, 18, 3, 4
2019/9/21, 54, 12, 56, 9, 7, 3
2019/9/22, 32, 20, 43, 17, 5, 4
2019/9/23, 58, 36, 51, 22, 7, 4
2019/9/24, 84, 44, 50, 29, 4, 5
2019/9/25, 103, 38, 33, 24, 3, 4
2019/9/26, 85, 42, 41, 25, 5, 5
2019/9/27, 84, 46, 46, 20, 4, 5
2019/9/28, 101, 53, 54, 16, 5, 5
2019/9/29, 128, 55, 60, 24, 6, 5
2019/9/30, 126, 39, 29, 17, 5, 5
2019/4/1, 65, 36, 43, 28, 7, 4
2019/4/2, 75, 43, 48, 25, 6, 5
2019/4/3, 78, 50, 52, 27, 8, 5
2019/4/4, 87, 77, 49, 31, 6, 5
2019/4/5, 110, 67, 45, 34, 9, 5
2019/4/6, 72, 71, 57, 27, 9, 5
2019/4/7, 144, 58, 46, 28, 9, 5
2019/4/8, 100, 42, 43, 25, 9, 3
2019/4/9, 71, 21, 38, 23, 5, 3
2019/4/10, 36, 40, 34, 25, 8, 4
2019/4/11, 98, 44, 51, 25, 8, 4
2019/4/12, 92, 46, 55, 30, 10, 4
2019/4/13, 96, 41, 49, 24, 6, 4
2019/4/14, 91, 57, 45, 26, 9, 5
2019/4/15, 87, 50, 41, 44, 7, 5
2019/4/16, 64, 42, 49, 35, 9, 4
2019/4/17, 69, 37, 51, 31, 7, 4
2019/4/18, 69, 54, 49, 33, 5, 4
2019/4/19, 121, 53, 56, 32, 6, 4
2019/4/20, 99, 45, 49, 31, 7, 4
2019/4/21, 95, 52, 57, 25, 8, 5
2019/4/22, 98, 43, 37, 30, 6, 5
2019/4/23, 82, 24, 31, 26, 6, 6
2019/4/24, 52, 57, 31, 33, 6, 8
2019/4/25, 132, 22, 35, 29, 5, 4
2019/4/26, 52, 23, 38, 34, 7, 4
2019/4/27, 51, 28, 45, 36, 7, 5
2019/4/28, 68, 24, 21, 65, 9, 6
2019/4/29, 61, 34, 47, 48, 8, 6
2019/4/30, 83, 53, 50, 15, 5, 5
2019/5/1, 109, 70, 45, 22, 5, 5
2019/5/2, 100, 51, 71, 38, 8, 6
2019/5/3, 87, 67, 89, 37, 8, 7
2019/5/4, 138, 63, 93, 18, 6, 7
2019/5/5, 134, 52, 52, 10, 5, 9
2019/5/6, 81, 46, 51, 15, 6, 7
2019/5/7, 63, 38, 48, 20, 5, 7
2019/5/8, 58, 44, 59, 36, 5, 6
2019/5/9, 71, 46, 57, 44, 6, 6
2019/5/10, 80, 46, 64, 37, 7, 6
2019/5/11, 89, 49, 80, 30, 6, 6
2019/5/12, 90, 54, 71, 24, 4, 5
2019/5/13, 88, 53, 51, 19, 5, 6
2019/5/14, 100, 51, 65, 19, 5, 6
2019/5/15, 104, 52, 64, 22, 6, 9
2019/5/16, 101, 46, 53, 21, 6, 6
2019/5/17, 91, 21, 41, 12, 4, 4
2019/5/18, 46, 14, 33, 10, 5, 5
2019/5/19, 34, 32, 34, 9, 5, 6
2019/5/20, 48, 47, 60, 12, 5, 6
2019/5/21, 63, 51, 70, 15, 5, 7
2019/5/22, 75, 59, 103, 18, 5, 6
2019/5/23, 109, 64, 119, 13, 5, 6
2019/5/24, 124, 59, 98, 16, 4, 5
2019/5/25, 116, 45, 71, 11, 5, 3
2019/5/26, 79, 17, 46, 9, 4, 3
2019/5/27, 40, 31, 41, 13, 5, 4
2019/5/28, 54, 44, 90, 16, 6, 5
2019/5/29, 77, 47, 76, 17, 5, 4
2019/5/30, 84, 29, 66, 12, 5, 3
2019/5/31, 66, 35, 58, 14, 4, 3
2019/6/1, 70, 41, 80, 14, 5, 4
2019/6/2, 76, 48, 88, 19, 4, 4
2019/6/3, 85, 48, 66, 17, 4, 4
2019/6/4, 96, 57, 41, 12, 4, 4
2019/6/5, 119, 53, 51, 13, 4, 4
2019/6/6, 108, 15, 40, 11, 5, 3
2019/6/7, 30, 26, 49, 11, 5, 4
2019/6/8, 48, 38, 58, 10, 5, 4
2019/6/9, 93, 34, 43, 12, 5, 4
2019/6/10, 79, 30, 63, 11, 4, 3
2019/6/11, 73, 48, 77, 13, 4, 4
2019/6/12, 116, 59, 87, 15, 7, 4
2019/6/13, 136, 55, 64, 26, 5, 4
2019/6/14, 133, 53, 61, 25, 6, 5
2019/6/15, 118, 46, 60, 19, 4, 3
2019/6/16, 93, 37, 50, 16, 5, 3
2019/6/17, 79, 44, 71, 23, 5, 4
2019/6/18, 97, 43, 71, 16, 5, 4
2019/6/19, 103, , , , , 
2019/6/21, 103, 59, 67, 22, 3, 4
2019/6/22, 135, 44, 58, 11, 3, 3
2019/6/23, 103, 35, 60, 14, 4, 2
2019/6/24, 76, 30, 72, 20, 6, 3
2019/6/25, 58, 36, 29, 24, 7, 4
2019/6/26, 72, 25, 48, 16, 6, 3
2019/6/27, 54, 51, 55, 18, 5, 4
2019/6/28, 109, 28, 29, 18, 4, 3
2019/6/29, 66, 34, 53, 15, 3, 3
2019/6/30, 77, 38, 52, 20, 3, 4
2019/1/1, 115, 44, 24, 30, 5, 8
2019/1/2, 92, 45, 22, 34, 7, 10
2019/1/3, 96, 61, 8, 43, 8, 12
2019/1/4, 142, 58, 28, 34, 8, 11
2019/1/5, 139, 47, 25, 31, 9, 9
2019/1/6, 100, 56, 25, 37, 7, 11
2019/1/7, 119, 66, 25, 32, 7, 10
2019/1/8, 134, 56, 22, 30, 8, 7
2019/1/9, 98, 58, 14, 41, 9, 7
2019/1/10, 134, 69, 22, 40, 8, 9
2019/1/11, 153, 78, 27, 37, 8, 9
2019/1/12, 170, 81, 39, 34, 8, 9
2019/1/13, 171, 94, 29, 43, 9, 12
2019/1/14, 180, 93, 32, 35, 8, 11
2019/1/15, 175, 46, 28, 26, 7, 5
2019/1/16, 77, 48, 24, 36, 7, 8
2019/1/17, 101, 65, 28, 40, 9, 10
2019/1/18, 149, 70, 25, 41, 9, 9
2019/1/19, 155, 51, 32, 18, 7, 6
2019/1/20, 109, 42, 30, 24, 7, 6
2019/1/21, 74, 64, 31, 28, 8, 8
2019/1/22, 126, 73, 30, 21, 9, 11
2019/1/23, 156, 49, 26, 20, 10, 8
2019/1/24, 105, 47, 29, 30, 8, 7
2019/1/25, 96, 51, 28, 26, 6, 7
2019/1/26, 91, 44, 32, 26, 6, 6
2019/1/27, 91, 62, 35, 29, 6, 7
2019/1/28, 101, 68, 24, 35, 8, 8
2019/1/29, 105, 63, 25, 38, 11, 9
2019/1/30, 134, 62, 24, 33, 7, 7
2019/1/31, 124, 47, 27, 34, 7, 7
2019/2/1, 83, 53, 38, 29, 8, 7
2019/2/2, 103, 30, 38, 21, 9, 7
2019/2/3, 79, 83, 34, 24, 7, 8
2019/2/4, 124, 78, 41, 32, 8, 8
2019/2/5, 111, 64, 39, 31, 8, 7
2019/2/6, 92, 56, 33, 23, 7, 7
2019/2/7, 104, 37, 28, 24, 8, 6
2019/2/8, 77, 43, 32, 23, 8, 7
2019/2/9, 90, 45, 28, 22, 8, 6
2019/2/10, 93, 43, 33, 27, 8, 7
2019/2/11, 90, 56, 36, 34, 8, 9
2019/2/12, 128, 64, 38, 33, 9, 10
2019/2/13, 152, 51, 31, 27, 9, 7
2019/2/14, 114, 56, 32, 33, 8, 8
2019/2/15, 131, 55, 36, 23, 7, 8
2019/2/16, 129, 51, 36, 27, 8, 9
2019/2/17, 121, 58, 17, 39, 9, 9
2019/2/18, 128, 43, 13, 35, 7, 8
2019/2/19, 115, 62, 38, 33, 8, 9
2019/2/20, 154, 70, 39, 33, 7, 11
2019/2/21, 162, 74, 30, 38, 10, 11
2019/2/22, 167, 71, 37, 37, 10, 10
2019/2/23, 163, 58, 54, 31, 8, 9
2019/2/24, 142, 74, 46, 37, 8, 10
2019/2/25, 166, 68, 34, 33, 10, 7
2019/2/26, 148, 66, 20, 44, 10, 9
2019/2/27, 157, 93, 48, 39, 11, 12
2019/2/28, 183, 126, 56, 34, 9, 13
2019/3/1, 225, 90, 58, 41, 9, 11
2019/3/2, 176, 86, 58, 41, 11, 11
2019/3/3, 174, 116, 76, 37, 8, 13
2019/3/4, 197, 115, 58, 45, 7, 13
2019/3/5, 208, 105, 76, 42, 9, 12
2019/3/6, 193, 74, 46, 25, 6, 11
2019/3/7, 159, 55, 43, 33, 9, 8
2019/3/8, 111, 50, 41, 34, 10, 7
2019/3/9, 111, 36, 39, 26, 9, 5
2019/3/10, 88, 36, 39, 29, 9, 7
2019/3/11, 78, 62, 50, 24, 8, 9
2019/3/12, 127, 44, 37, 28, 8, 6
2019/3/13, 54, 50, 40, 30, 8, 7
2019/3/14, 79, 48, 43, 25, 5, 5
2019/3/15, 92, 42, 38, 21, 6, 6
2019/3/16, 91, 45, 39, 23, 7, 6
2019/3/17, 85, 44, 32, 30, 9, 6
2019/3/18, 85, 56, 54, 33, 9, 7
2019/3/19, 113, 62, 63, 35, 9, 9
2019/3/20, 135, 36, 43, 20, 9, 7
2019/3/21, 75, 48, 37, 23, 8, 6
2019/3/22, 95, 37, 39, 26, 7, 5
2019/3/23, 74, 33, 41, 21, 6, 6
2019/3/24, 64, 47, 53, 23, 6, 6
2019/3/25, 95, 44, 23, 29, 8, 6
2019/3/26, 90, , , , , 
2019/3/28, 137, 50, 43, 27, 12, 5
2019/3/29, 102, 44, 40, 21, 8, 4
2019/3/30, 91, 41, 38, 19, 6, 3
2019/3/31, 59, 35, 40, 31, 6, 5
2018/10/1, 58, 31, 36, 24, 6, 5
2018/10/2, 70, 35, 44, 27, 7, 4
2018/10/3, 74, 31, 40, 27, 6, 4
2018/10/4, 75, 19, 32, 23, 3, 4
2018/10/5, 51, 19, 35, 15, 5, 4
2018/10/6, 36, 41, 39, 19, 5, 5
2018/10/7, 69, 33, 35, 24, 5, 5
2018/10/8, 62, 29, 31, 23, 4, 4
2018/10/9, 61, 34, 33, 18, 7, 5
2018/10/10, 66, 29, 27, 19, 6, 4
2018/10/11, 59, 33, 30, 24, 6, 5
2018/10/12, 69, 38, 39, 28, 6, 5
2018/10/13, 84, 41, 49, 28, 5, 5
2018/10/14, 98, 60, 61, 30, 8, 6
2018/10/15, 131, 69, 28, 34, 7, 8
2018/10/16, 152, 48, 36, 30, 6, 6
2018/10/17, 100, 37, 39, 26, 7, 5
2018/10/18, 75, 33, 27, 22, 7, 5
2018/10/19, 70, 40, 34, 27, 7, 5
2018/10/20, 82, 46, 42, 26, 7, 6
2018/10/21, 102, 52, 42, 33, 7, 6
2018/10/22, 111, 52, 39, 28, 5, 6
2018/10/23, 116, 53, 35, 26, 6, 6
2018/10/24, 96, 51, 38, 32, 8, 6
2018/10/25, 105, 41, 31, 30, 7, 7
2018/10/26, 85, 37, 25, 18, 6, 5
2018/10/27, 61, 38, 40, 14, 7, 5
2018/10/28, 67, 30, 25, 24, 6, 5
2018/10/29, 62, 33, 21, 22, 7, 5
2018/10/30, 71, 33, 25, 25, 6, 6
2018/10/31, 79, 40, 25, 29, 7, 7
2018/11/1, 87, 46, 30, 34, 8, 7
2018/11/2, 102, 58, 40, 39, 7, 8
2018/11/3, 137, 62, 42, 38, 7, 8
2018/11/4, 153, 64, 37, 41, 8, 10
2018/11/5, 148, 84, 38, 42, 8, 10
2018/11/6, 172, 101, 11, 42, 8, 11
2018/11/7, 190, 36, 26, 28, 7, 8
2018/11/8, 90, 49, 34, 28, 7, 8
2018/11/9, 106, 55, 42, 32, 7, 7
2018/11/10, 128, 61, 20, 30, 7, 8
2018/11/11, 141, 59, 27, 33, 9, 8
2018/11/12, 125, 54, 25, 40, 9, 9
2018/11/13, 120, 60, 27, 41, 8, 9
2018/11/14, 142, 54, 29, 43, 9, 8
2018/11/15, 131, 58, 19, 42, 9, 9
2018/11/16, 132, 43, 24, 29, 9, 8
2018/11/17, 98, 51, 11, 35, 9, 9
2018/11/18, 123, 56, 31, 36, 9, 10
2018/11/19, 132, 65, 29, 39, 12, 9
2018/11/20, 132, 62, 24, 32, 11, 7
2018/11/21, 128, 40, 28, 24, 6, 6
2018/11/22, 81, 46, 29, 30, 7, 8
2018/11/23, 96, 46, 32, 28, 6, 8
2018/11/24, 111, 52, 28, 29, 5, 10
2018/11/25, 127, 59, 18, 37, 6, 10
2018/11/26, 142, 57, 38, 37, 5, 10
2018/11/27, 138, 111, 21, 30, 6, 9
2018/11/28, 127, 96, 7, 44, 9, 11
2018/11/29, 130, 99, 20, 40, 8, 10
2018/11/30, 141, 66, 21, 36, 7, 9
2018/12/1, 121, 63, 38, 36, 7, 10
2018/12/2, 110, 43, 32, 29, 6, 8
2018/12/3, 89, 46, 24, 21, 6, 7
2018/12/4, 93, 43, 23, 24, 7, 6
2018/12/5, 75, 45, 13, 34, 7, 6
2018/12/6, 100, 34, 26, 15, 7, 4
2018/12/7, 73, 31, 23, 16, 8, 4
2018/12/8, 79, 30, 25, 21, 9, 5
2018/12/9, 72, 43, 17, 39, 10, 8
2018/12/10, 89, 50, 4, 40, 7, 9
2018/12/11, 124, 53, 26, 33, 8, 8
2018/12/12, 123, 46, 24, 30, 9, 7
2018/12/13, 98, 42, 26, 29, 10, 6
2018/12/14, 84, 52, 15, 39, 9, 8
2018/12/15, 120, 52, 18, 39, 10, 9
2018/12/16, 125, 55, 27, 36, 10, 10
2018/12/17, 123, 49, 27, 35, 9, 8
2018/12/18, 91, 73, 37, 42, 9, 10
